id,command,last_name,first_name,rank,shield_no,active
861039,043 DET,CARROLL,JOHN,Lieutenant,00000,false
861043,032 DET,WHELAN,DONALD,Detective,03779,false
861044,WARRSEC,HYNES,STEPHEN,Lieutenant,00000,false
861046,PBBN TF,DUPREE,JAMES,Lieutenant,00000,false
861083,PROPCLK,TOMASULO,ANTHONY,Police Officer,12952,false
861117,O M A P,CHIMENTO,WILLIAM,Captain,00000,false
861134,HARBOR,AFANASEWICZ,CHARLES,Sergeant,00043,false
861164,094 PCT,BUCKLEY,WILLIAM,Lieutenant,00000,false
861174,NARCBBN,CAREY,ROBERT,Sergeant,02415,false
861175,042 DET,CARLEY,GERARD,Detective,00635,false
861186,PBQNT/F,CLANCY,JACK,Sergeant,00688,false
861241,INT DIV,FERRANTE,PHILIP,Detective,00910,false
861253,090 PCT,GALAPANI,VINCENT,Police Officer,28922,false
861268,FM DIV,GRAPE,HARVEY,Sergeant,02055,false
861312,NARCBBN,LAYDEN,JOHN,Lieutenant,00000,false
861318,111 PCT,LEKOS,RONALD,Captain,00000,false
861371,MTN PCT,MUSILLI,ROBERT,Sergeant,00305,false
861377,AUX P.S,NUGENT,ANDREW,Sergeant,03133,false
861441,HARBOR,SIRVENT,ANTONIO,Police Officer,29117,false
861442,076 PCT,SKINNER,BERNARD,Police Officer,29118,false
861520,071 PCT,OGARA,MICHAEL,Captain,00000,false
861538,INT PSS,CELENTANO,RAYMOND,Lieutenant,00000,false
861554,PBBX,MANDZIK,PHILIP,Chiefs and other ranks,00000,false
861556,M E L D,CHAPMAN,WILBUR,Inactive Ranks,00000,false
861590,E S U,CAPAROSA,JOSEPH,Lieutenant,00000,false
861619,MED DIV,BEAZER,DENNIS,Sergeant,03154,false
861625,113 PCT,BENJAMIN,RICARDO,Police Officer,29191,false
861653,F.T.S.,BUCKLEY,CONRAD,Police Officer,29224,false
861655,INT RIC,BURKE,THOMAS,Lieutenant,00000,false
861666,HWY 01,CARPENTER,ROBERT,Detective,06971,false
861696,DB BX,CREEGAN,JOHN,Captain,00000,false
861833,111 PCT,KELLY,JOHN,Police Officer,29410,false
861861,DPT INV,LOMBARDO,ANTHONY,Detective,00323,false
861927,BOMB SQ,MULCAHY,DENIS,Detective,03204,false
861946,FUG ENF,OCCHIOGROSSO,ROBERT,Lieutenant,00000,false
861949,ND BXSI,OCONNOR,JEREMIAH,Sergeant,02233,false
861984,061 PCT,PIOLI,LOUIS,Sergeant,02474,false
861996,075 DET,QUINN,JOSEPH,Detective,02989,false
862022,DBMNHTF,RODRIGUEZ,DANIEL,Detective,00198,false
862035,ESS 10,RUSCH,EDWARD,Police Officer,29616,false
862096,123 PCT,VOLSARIO,EDWARD,Police Officer,29682,false
862115,TV UNIT,WOLFTHAL,MARVIN,Police Officer,29701,false
862129,S S B,BRILL,RICHARD,Lieutenant,00000,false
862134,090 DET,SAMODULSKI,LAWRENCE,Detective,02718,false
862138,F.T.S.,ROTH,HENRY,Lieutenant,00000,false
862143,HWY 03,MCGARRY,JOHN,Sergeant,02993,false
862154,P S B,DUDGEON,PATRICK,Chiefs and other ranks,00000,false
862158,INT PSS,GRIZOPOULOS,JOHN,Detective,00090,false
862210,E S U,CARSON,ANDREW,Police Officer,09502,false
862244,034 PCT,AHOKAS,TAISTO,Police Officer,24464,false
862266,PBMS TF,BISCIONE,THOMAS,Sergeant,00564,false
862294,S.I. CT,CAROLLO,JAMES,Lieutenant,00000,false
862351,005 PCT,FERGUSON,BENNIE,Police Officer,29029,false
862366,060 PCT,GALLI,JOSEPH,Sergeant,01103,false
862397,081 PCT,IDLETT,PAUL,Police Officer,29738,false
862408,088 DET,KLEIN,RICHARD,Police Officer,29750,false
862442,072 PCT,MCGOEY,ANDREW,Sergeant,00801,false
862530,068 DET,POLISENO,DONALD,Lieutenant,00000,false
862539,026 PCT,RANDALL,CALVIN,Sergeant,03257,false
862567,I.A.B.,SAVAGE,WILLIAM,Detective,03919,false
862683,062 PCT,VELEZ,FRANCISCO,Lieutenant,00000,false
862712,MED DIV,FARANDA,MICHAEL,Captain,00000,false
862730,033 DET,ALICEA,JULIO,Sergeant,00128,false
862734,C C A S,ANNUNZIATA,JAMES,Detective,00119,false
862740,TB DT33,ARMSTRONG,RICHARD,Lieutenant,00000,false
862765,081 PCT,BLACKWELL,ALFRED,Detective,06964,false
862814,SP INV,CASALE,JOHN,Detective,03120,false
862816,NARCBBX,CASELLA,ALBERT,Lieutenant,00000,false
862830,108 DET,CHRISTOPHER,JAMES,Detective,01516,false
862864,I.A.B.,DANIELS,REINALDO,Lieutenant,00000,false
862889,PBQNT/F,DOHERTY,MICHAEL,Captain,00000,false
862902,DA S/I,EDWARDS,ROBERT,Detective,03936,false
862921,048 DET,FENNELL,EDWIN,Detective,03708,false
862972,E S U,GREENE,RICHARD,Lieutenant,00000,false
862998,006 PCT,HEEGAN,RICHARD,Deputy Inspector,00000,false
863000,HWY 02,HERNDON,RICHARD,Lieutenant,00000,false
863063,S.I. CT,KINZLER,WILLIAM,Police Officer,30355,false
863119,PER BUR,MCDONNELL,ROBERT,Chiefs and other ranks,00000,false
863161,ESS 07,MOLINET,CHARLES,Police Officer,30460,false
863192,073 PCT,NOLAN,JOHN,Police Officer,30493,false
863222,PBSI,PETERSON,ROGER,Inspector,00000,false
863236,PBBX,POUND,BERNARD,Sergeant,02601,false
863244,MC/SQD,RACZYNSKI,THOMAS,Detective,03728,false
863250,HWY 03,REILLY,EDWARD,Lieutenant,00000,false
863278,043 PCT,RUSSELL,LEON,Lieutenant,00000,false
863280,MC/SQD,RYAN,JOHN,Detective,03587,false
863333,020 PCT,SULLIVAN,CLEMENT,Lieutenant,00000,false
863339,DBMNHTF,TAGLIONI,JOHN,Detective,03685,false
863348,INT DIV,TIFFANY,MICHAEL,Chiefs and other ranks,00000,false
863367,QNS CT,VANNATA,STEPHEN,Lieutenant,00000,false
863389,068 DET,WILLIAMS,ARTHUR,Detective,00216,false
863398,CD OFF,YOUNG,EDWIN,Chiefs and other ranks,00000,false
863412,TB MANH,LATZEN,MURRAY,Captain,00000,false
863472,HWY DST,GRAF,RICHARD,Inspector,00000,false
863488,PBMN,HENDRICKSON,JAMES,Lieutenant,00000,false
863494,PBBN,NEUWIRTH,EMANUEL,Inspector,00000,false
863496,043 PCT,PERI,MARIO,Police Officer,16404,false
863510,043 DET,FITZGERALD,ROBERT,Detective,00624,false
863527,WARRSEC,WEILMANN,JAMES,Lieutenant,00000,false
863528,088 PCT,WINDLEY,CARDELL,Police Officer,17087,false
863530,GANG SI,BRODERICK,HAROLD,Lieutenant,00000,false
863584,107 PCT,FLANAGAN,ROBERT,Lieutenant,00000,false
863673,005 PCT,BOTTOMS,KURT,Sergeant,02951,false
863678,DET BUR,BROWN,GEORGE,Inactive Ranks,00000,false
863691,POL ACD,CARENA,ALAN,Sergeant,00363,false
863699,PBBX,CASEY,WILLIAM,Chiefs and other ranks,00000,false
863710,PBMS,CODIGLIA,JOHN,Inspector,00000,false
863719,VICE ED,COSTELLO,JOHN,Captain,00000,false
863726,E S U,CURLEY,PETER,Sergeant,02417,false
863759,CD OFF,DUNNE,JOSEPH,Chiefs and other ranks,00000,false
863777,090 DET,FEYH,THOMAS,Detective,03534,false
863784,MED DIV,FLYNN,DANIEL,Captain,00000,false
863788,073 DET,FORSYTH,EDWARD,Lieutenant,00000,false
863790,TRF/MTF,FRANCIS,JOHN,Police Officer,24012,false
863792,DA BKN,FULLER,LEONARD,Lieutenant,00000,false
863798,107 PCT,GAYLE,JAMES,Sergeant,00727,false
863854,071 PCT,JARMUSIK,ROBERT,Police Officer,26521,false
863880,H MAN,LAFFEY,JOHN,Chiefs and other ranks,00000,false
863897,PBMN TF,MCCLINTOCK,RICHARD,Sergeant,02974,false
863920,030 PCT,MATOS,ELADIO,Police Officer,30350,false
863921,102 PCT,MAY,JAMES,Sergeant,02942,false
863925,S S B,MENICHINI,JOSEPH,Sergeant,01320,false
863937,O M A P,MORAN,JAMES,Captain,00000,false
863961,083 DET,OKEEFFE,FRANCIS,Detective,03932,false
863962,010 PCT,OLMSTEAD,GARY,Sergeant,00166,false
863982,HARBOR,PELLEGRINO,PAUL,Sergeant,00409,false
863983,C C A S,PEPEY,WILLIAM,Detective,03344,false
864014,TRF/MTF,RONAN,JAMES,Sergeant,02167,false
864020,104 PCT,RUGEN,PAUL,Police Officer,30827,false
864029,DBMNHTF,SCHLAGLER,JOHN,Detective,04024,false
864072,083 PCT,TIETJEN,GEORGE,Lieutenant,00000,false
864094,TRF CD,WALSH,WILLIAM,Captain,00000,false
864113,ND BXSI,ZERBO,JOSEPH,Lieutenant,00000,false
864144,NARCBBX,NICHOLSON,BRIAN,Lieutenant,00000,false
864145,090 PCT,ONEILL,THOMAS,Lieutenant,00000,false
864152,NARCBMS,AUTINO,RALPH,Lieutenant,00000,false
864158,PBSI,DEVLIN,EUGENE,Chiefs and other ranks,00000,false
864170,NARCBQN,MULLEN,THOMAS,Inspector,00000,false
864175,O C I D,SHALEESH,WILLIAM,Lieutenant,00000,false
864210,NARCBBX,DALY,PAUL,Lieutenant,00000,false
864222,DB BXSV,ORGAN,DENNIS,Lieutenant,00000,false
864255,AUX P.S,MAROULIS,ANGELO,Deputy Inspector,00000,false
864263,PBMS,RUNCO,ANTHONY,Captain,00000,false
864265,PBMS,SASSANO,JOHN,Chiefs and other ranks,00000,false
864280,TB,DIAZ,RAYMOND,Inactive Ranks,00000,false
864362,077 PCT,UPTON,RAYMOND,Lieutenant,00000,false
864366,MOUNTED,ALBANO,ALBERT,Police Officer,01193,false
864396,062 PCT,DEFILIPPIS,JOHN,Lieutenant,00000,false
864398,120 PCT,DELROSARIO,GONZALO,Lieutenant,00000,false
864436,INT PSS,HUGHES,JAMES,Detective,01333,false
864447,PER BUR,LAWRENCE,JAMES,Inactive Ranks,00000,false
864452,ND SEQI,LOMBARDI,RICHARD,Lieutenant,00000,false
864457,O M A P,MCNAMARA,GERALD,Deputy Inspector,00000,false
864491,OFF/TRP,SCAGNELLI,MICHAEL,Inactive Ranks,00000,false
864519,ND NMI,CARLIN,DANIEL,Deputy Inspector,00000,false
864586,PBSI DO,ORLICK,HARVEY,Lieutenant,00000,false
864625,005 PCT,BUTLER,JOHN,Police Officer,01272,false
864632,OFF I/T,GANGONE,THOMAS,Chiefs and other ranks,00000,false
864648,AV.UNIT,SEMENDINGER,GREGORY,Detective,03307,false
864716,MTS PCT,DAMICO,ADAM,Detective,01645,false
864738,MED DIV,REICH,THEOBALD,Inactive Ranks,00000,false
864795,113 PCT,CILENTI,ANDREW,Lieutenant,00000,false
864799,028 PCT,FLORES,RAYMOND,Lieutenant,00000,false
864811,F.T.S.,OSULLIVAN,JOHN,Sergeant,01022,false
864836,042 PCT,LENIHAN,PATRICK,Lieutenant,00000,false
864861,S O D,KISVER,STEVEN,Detective,01593,false
864868,PER BUR,PINEIRO,RAFAEL,Inactive Ranks,00000,false
864892,PBSI,DEPUTRON,ROBERT,Captain,00000,false
865002,PBBN,MURRAY,JAMES,Sergeant,02789,false
865005,EMP REL,PASCARELLA,ROCCO,Detective,00570,false
865024,PER BUR,DALE,THOMAS,Inactive Ranks,00000,false
865027,HWY 03,HICKEY,KEVIN,Captain,00000,false
865032,HARBOR,KENNY,ROBERT,Lieutenant,00000,false
865046,I.A.B.,BELLINO,THOMAS,Detective,03106,false
865066,005 PCT,JAMES,THOMAS,Police Officer,02905,false
865072,SP INV,MARTIN,ROBERT,Deputy Inspector,00000,false
865080,WARRSEC,RILEY,WILLIAM,Detective,02085,false
865092,WARRSEC,WYSZINSKI,PAUL,Lieutenant,00000,false
865096,052 DET,BRADLEY,RONALD,Detective,02561,false
865111,HWY DST,RODAHAN,THOMAS,Sergeant,01608,false
865125,I.A.B.,DOLAN,THOMAS,Lieutenant,00000,false
865126,SP INV,FITZPATRICK,VINCENT,Inspector,00000,false
865132,SP INV,HAUGHIE,JOHN,Lieutenant,00000,false
865144,PBMN,OVEIS,MICHAEL,Chiefs and other ranks,00000,false
865152,DBMNHTF,TREZZA,THOMAS,Detective,04019,false
865160,SP INV,GARCIA,NICHOLAS,Detective,03576,false
865183,A P DIV,BUSCEMI,SALVATORE,Sergeant,00241,false
865203,PBBN,NIZZA,THOMAS,Captain,00000,false
865208,PBSI,RUFFLE,DANIEL,Deputy Inspector,00000,false
865220,D-E T/F,CIPULLO,VICTOR,Detective,00759,false
865260,063 PCT,MCNAMEE,TADGH,Sergeant,03137,false
865267,026 DET,ROE,JOHN,Detective,01679,false
865284,PBQ/N,HIGDON,THOMAS,Deputy Inspector,00000,false
865309,PBBX,SWANSON,STEVEN,Police Officer,09658,false
865311,PBMN TF,ZURLNICK,PAUL,Sergeant,02798,false
865340,DB BNHM,CHMIL,STEPHEN,Detective,01806,false
865358,I.A.B.,LATUSO,ALFRED,Detective,01034,false
865365,024 PCT,MELE,ANTHONY,Lieutenant,00000,false
865373,PBMN,PAULIK,JOHN,Captain,00000,false
865376,PBSI DO,POHOLSKY,HARVEY,Detective,03718,false
865389,HARBOR,TAGLIAVIA,FRANK,Sergeant,01081,false
865396,PBQ/N,ZELLER,JOHN,Sergeant,00824,false
865437,PBQ/S,DAGOSTINO,JOHN,Deputy Inspector,00000,false
865440,NARCBMN,REGAN,JOHN,Inspector,00000,false
865442,013 PCT,KEOGH,DENNIS,Lieutenant,00000,false
865446,DB MSVS,CARNEY,THOMAS,Lieutenant,00000,false
865450,NAR DIV,CURRAN,JOHN,Lieutenant,00000,false
865470,PBSI DO,SALT,FRANK,Detective,03022,false
865485,CD OFF,ESPOSITO,JOSEPH,Chiefs and other ranks,00000,false
865531,107 PCT,LEICHT,JAN,Lieutenant,00000,false
865535,PSB IES,MONAHAN,DENNIS,Deputy Inspector,00000,false
865557,PEN SEC,MACCONE,JOSEPH,Inspector,00000,false
865561,MAN CT,SANDMAN,RUSSELL,Lieutenant,00000,false
865562,H BKLYN,SCHMUCKER,PAUL,Deputy Inspector,00000,false
865569,075 PCT,CLINTON,VINCENT,Lieutenant,00000,false
865633,C C A S,FERRARA,VINCENT,Captain,00000,false
865640,DB LPS,MAFARACI,RONALD,Detective,01688,false
865643,NAR DIV,ROPPA,LEONARD,Inspector,00000,false
865661,CI&RDIV,COX,RICHARD,Sergeant,00392,false
865702,DB QNHM,PAPPAS,ALEX,Detective,02017,false
865704,AUTO CD,RIVKIN,GARRY,Detective,01560,false
865713,101 DET,WEISER,GERARD,Detective,02843,false
865728,SP INV,CROOK,ROBERT,Detective,00281,false
865730,PBBS TF,HOEY,MICHAEL,Sergeant,00747,false
865731,O C C B,IZZO,ANTHONY,Inactive Ranks,00000,false
865754,QNS CT,DISPENZA,PETER,Sergeant,03419,false
865762,104 PCT,JOHNSON,JOHN,Sergeant,02459,false
865767,DB BKLN,MCNEE,WILLIAM,Captain,00000,false
865768,107 PCT,MAFFEI,ROBERT,Police Officer,01151,false
865782,HWY 03,DENGEL,CHRIS,Sergeant,01717,false
865792,CI&RDIV,OWEN,GREGORY,Police Officer,19437,false
865797,VE BSSI,SANDSETH,THOMAS,Lieutenant,00000,false
865798,068 DET,SMITH,ALFRED,Detective,03032,false
865803,AV.UNIT,DANTONIO,STEVEN,Lieutenant,00000,false
865813,123 PCT,DIPALMA,ANTHONY,Lieutenant,00000,false
865829,BOMB SQ,LANIGAN,JOHN,Sergeant,02369,false
865836,SAT B/N,WARD,JOHN,Captain,00000,false
865841,B/S-WND,DATRE,SALVATORE,Lieutenant,00000,false
865857,C C A S,POLLINI,JOSEPH,Lieutenant,00000,false
865869,EMP REL,ONEILL,MICHAEL,Chiefs and other ranks,00000,false
865880,083 PCT,KENNY,WILLIAM,Captain,00000,false
865900,MAN CT,ALLEN,JOHN,Sergeant,01594,false
865916,BKLN CT,BARRY,THOMAS,Lieutenant,00000,false
865921,EMP REL,BROMM,LAWRENCE,Detective,07838,false
865930,O C I D,FITZPATRICK,BRIAN,Captain,00000,false
865934,O M A P,HEALEY,MICHAEL,Inspector,00000,false
865964,HWY 02,SORRENTINO,JOSEPH,Police Officer,18711,false
865970,E S U,STOKES,THOMAS,Lieutenant,00000,false
865972,BOMB SQ,BRENNAN,GERALD,Detective,01099,false
865975,DB BX,KENNEDY,STEPHEN,Chiefs and other ranks,00000,false
865980,FOR INV,AMATO,JOSEPH,Detective,00122,false
865987,MAN CT,WALSH,GERARD,Sergeant,01301,false
866001,HARBOR,MARMOROWSKI,STEVEN,Police Officer,22212,false
866004,PBQ/N,ROSA,RICHARD,Deputy Inspector,00000,false
866005,066 DET,RYAN,JOHN,Detective,04111,false
866006,DPT INV,TRAVERS,ALFRED,Sergeant,00777,false
866011,MOUNTED,DEVITO,VICTOR,Police Officer,22542,false
866020,BXROBSQ,AGRESTA,JOSEPH,Sergeant,00046,false
866029,PBMN,BLAIR,EDWARD,Lieutenant,00000,false
866051,QM SEC,CONWAY,GERARD,Captain,00000,false
866052,111 PCT,CRAIG,DENNIS,Police Officer,31032,false
866055,070 DET,DAMICO,DAVID,Detective,02412,false
866062,LDS DEV,DROGAN,THOMAS,Lieutenant,00000,false
866080,DIS CTL,GRAHAM,THOMAS,Chiefs and other ranks,00000,false
866108,POL ACD,LOPEZ,GABRIEL,Lieutenant,00000,false
866115,108 PCT,MCNERNEY,PHILIP,Police Officer,03098,false
866137,MC/SQD,NELSON,KINGSTON,Detective,03197,false
866140,010 DET,OMALLEY,THOMAS,Detective,03801,false
866144,109 PCT,POHALSKI,STEPHEN,Detective,07063,false
866146,CD OP/D,POWERS,RAYMOND,Chiefs and other ranks,00000,false
866150,106 PCT,REASS,CHARLES,Police Officer,31123,false
866155,POL ACD,ROBINSON,CHARLES,Lieutenant,00000,false
866171,NARCBQN,SOWINSKI,ROBERT,Lieutenant,00000,false
866181,109 PCT,UNVERZAGT,ROBERT,Captain,00000,false
866228,109 PCT,CARSON,JOHN,Police Officer,31191,false
866230,062 PCT,CARUTI,FRANK,Lieutenant,00000,false
866236,ESS 10,CHARLTON,ROBERT,Police Officer,31199,false
866245,DB MAN,COLLINS,TIMOTHY,Captain,00000,false
866252,MED DIV,CROWLEY,DANIEL,Lieutenant,00000,false
866257,078 PCT,DEFAZIO,MICHAEL,Sergeant,00390,false
866262,WARRSEC,DEVLIN,GERARD,Lieutenant,00000,false
866268,I.A.B.,DONNELLY,JOHN,Lieutenant,00000,false
866286,070 DET,FRANCESCHI,JOSE,Detective,00615,false
866289,MTN PCT,GALWAY,JOHN,Police Officer,31251,false
866297,S.I. CT,HAGAN,JOHN,Sergeant,01355,false
866326,D-E T/F,LENNIHAN,DOUGLAS,Lieutenant,00000,false
866350,SP INV,MONDORE,WILLIAM,Detective,02319,false
866354,001 PCT,MOTHERWAY,MARTIN,Police Officer,31316,false
866362,HWY 02,NOLAN,KENNETH,Lieutenant,00000,false
866372,DB BSHM,PLAYER,DONALD,Sergeant,00679,false
866373,I.A.B.,POLOVOY,JOHN,Lieutenant,00000,false
866377,INT EPU,QUALLIOTINE,RUSSELL,Detective,04063,false
866389,SP INV,SANTOS,JOHN,Sergeant,02969,false
866401,DB QSVS,SMITH,PHILIP,Sergeant,00623,false
866403,PBBN,SORICELLI,ROBERT,Sergeant,01176,false
866404,DBM ZN4,SULLIVAN,DONALD,Captain,00000,false
866409,072 PCT,ULON,EDWARD,Lieutenant,00000,false
866417,020 DET,WASIELEWSKI,EUGENE,Sergeant,02136,false
866425,BXROBSQ,FITZGERALD,MARIA,Detective,00348,false
866451,072 PCT,DIAKOW,JOHN,Lieutenant,00000,false
866453,007 DET,CRONIN,DONALD,Detective,01567,false
866463,047 PCT,BLANCK,JOSEPH,Lieutenant,00000,false
866488,INT PSS,DOUGHERTY,THOMAS,Detective,01706,false
866497,DB MAN,HANLEY,CHARLES,Captain,00000,false
866512,DB BXHM,MCGEE,MICHAEL,Detective,03328,false
866533,CD IRS,RIOS,FRANCISCO,Detective,02970,false
866553,INT PSS,FITZGIBBON,CATHERINE,Lieutenant,00000,false
866568,024 PCT,FINN,ROBERT,Sergeant,00648,false
866578,DA NY,BRENNAN,RAYMOND,Detective,01238,false
866579,DA QNS,BRENNER,CARY,Detective,01371,false
866618,HWY 01,LONG,LANCE,Police Officer,31525,false
866640,P S B,PEIFER,RONALD,Captain,00000,false
866648,DB BXHM,SCHWARTZ,PETER,Detective,03961,false
866671,005 DET,WRIGHT,DANIEL,Detective,03654,false
866696,068 PCT,ACCARDI,SALVATORE,Lieutenant,00000,false
866740,CPK PCT,CASTRO,GILBERTO,Police Officer,31598,false
866742,060 DET,GIURDANELLA,RENATO,Detective,02732,false
866748,026 PCT,HASS,EDWARD,Lieutenant,00000,false
866764,048 PCT,MCGRATH,JOHN,Police Officer,31645,false
866765,PBQ/S,MCGRATH,KENNETH,Chiefs and other ranks,00000,false
866767,047 DET,MARTINE,THEODORE,Lieutenant,00000,false
866773,MTS PCT,MILLER,WALTER,Police Officer,31654,false
866777,046 PCT,DIBRINO,NICHOLAS,Police Officer,31611,false
866788,041 PCT,ROSCO,MICHAEL,Police Officer,30579,false
866837,006 DET,DRISCOLL,KATHLEEN,Lieutenant,00000,false
866852,MNROBSQ,HOWELLS,NANCY,Detective,00100,false
866879,PBMS TF,MATUSIAK,ANITA,Lieutenant,00000,false
866916,088 PCT,YAKOWENKO,MARY,Police Officer,06638,false
866922,F.T.S.,AURIGEMMA,ANTHONY,Police Officer,31693,false
866938,076 DET,BILLUPS,WAYNE,Detective,03143,false
866943,MTS DET,BRIECKE,RICHARD,Detective,00678,false
866945,001 DET,BROWN,TRENTON,Detective,02525,false
866948,DET BUR,BUEBENDORF,JAMES,Lieutenant,00000,false
866954,INT EPU,CANNAVA,LOUIS,Detective,00749,false
866962,020 PCT,CAVANAUGH,WILLIAM,Sergeant,00839,false
866968,VICE ED,CLARKE,FELIX,Detective,01073,false
866973,106 PCT,CONBOY,PAUL,Lieutenant,00000,false
867009,SAT B/N,FALCO,ANTHONY,Inspector,00000,false
867013,PBMS,FERENCE,RICHARD,Lieutenant,00000,false
867023,INT PSS,FRANKEL,ALAN,Detective,03781,false
867033,M E L D,GARVEY,ANTHONY,Lieutenant,00000,false
867036,020 PCT,GIBBONS,PATRICK,Lieutenant,00000,false
867037,078 PCT,GIESECKE,NEIL,Police Officer,31806,false
867058,I.A.B.,HAYES,EDWARD,Deputy Inspector,00000,false
867061,ESS 03,HERNANDEZ,MANUEL,Police Officer,31829,false
867085,CD OP/D,KOPSTEIN,JAY,Chiefs and other ranks,00000,false
867088,102 PCT,LACROCE,ANTHONY,Police Officer,31855,false
867102,063 DET,LONG,STANLEY,Detective,03135,false
867139,DB QNS,MORRIS,JAMES,Detective,02426,false
867158,PSB IES,PAGAN,ELIUD,Detective,01972,false
867160,JUV CRM,PEDERSEN,KENNETH,Detective,01558,false
867191,INT PSS,SACKEL,JAMES,Captain,00000,false
867192,DPT INV,SALVATO,DOMINICK,Detective,03870,false
867210,PSA 7,SOTO,JULIO,Lieutenant,00000,false
867255,068 PCT,WELDON,EDWARD,Police Officer,16476,false
867262,PBMS TF,ROSSI,HELEN,Lieutenant,00000,false
867267,DB BSHM,BURKE,MAUREEN,Detective,03904,false
867293,I.A.B.,MITCHELL,KATHLEEN,Detective,02506,false
867304,DBMNHTF,BERTINI,MARIA,Detective,00911,false
867305,072 PCT,SARRO,KATHLEEN,Police Officer,07154,false
867331,QNS CT,BARBER,RICHARD,Police Officer,14501,false
867341,122 PCT,BORRUSO,ROBERT,Police Officer,10916,false
867352,107 DET,CASTOLDI,RONALD,Detective,01572,false
867354,SATNOPS,CHILDS,HARRY,Lieutenant,00000,false
867377,SOD T/U,FICHTER,JOHN,Lieutenant,00000,false
867378,PROPCLK,FILIPOWICZ,DENNIS,Sergeant,02019,false
867398,CRJ BUR,HOLLOMON,NORRIS,Sergeant,00074,false
867408,PBQ/S,MCDERMOTT,EDWARD,Lieutenant,00000,false
867409,MOUNTED,MCKENNA,MARTIN,Police Officer,17577,false
867417,024 PCT,MARESCA,ANTHONY,Police Officer,17692,false
867421,M I S D,MILAZZO,JOSEPH,Police Officer,17716,false
867427,122 DET,MORALES,MICHAEL,Detective,02496,false
867452,047 DET,SCIARABBA,MICHAEL,Detective,02118,false
867471,BM SEC,ZAPATA,THOMAS,Sergeant,02071,false
867477,102 DET,BIELEFELD,KATHLEEN,Detective,03488,false
867515,D.A.R.E,MORRISSEYKEANE,ANNA,Police Officer,19871,false
867518,DR.ED&T,COOLEY,CATHERINE,Lieutenant,00000,false
867558,112 PCT,AUBLE,ALEXANDER,Sergeant,00188,false
867588,MTN PCT,BURNS,KEVIN,Detective,02933,false
867612,046 PCT,CRUZ,ORLANDO,Police Officer,21317,false
867660,1ST D.C,GORMAN,MICHAEL,Lieutenant,00000,false
867665,ADM DIV,GUARNACCIO,PHILIP,Detective,03225,false
867668,M/S-ND,HANNON,JOHN,Lieutenant,00000,false
867674,I.A.B.,HOLOVINSKY,NICHOLAS,Detective,00540,false
867675,072 PCT,HORAN,JOHN,Detective,06857,false
867687,PROPCLK,KLIMOSKI,FRANK,Captain,00000,false
867696,071 PCT,LAVIN,DAVID,Sergeant,02341,false
867706,MOUNTED,LYNCH,JAMES,Police Officer,22400,false
867718,I.A.B.,MAISONET,RAUL,Detective,02602,false
867719,MTN PCT,MANELLO,JOSEPH,Police Officer,22567,false
867720,001 DET,MANSFIELD,STEPHEN,Detective,02863,false
867724,MC/SQD,MARTIN,GREGORY,Detective,03132,false
867725,MC/SQD,MARTINOSKY,ROY,Detective,02606,false
867774,QA DCSI,RICCARDI,JOHN,Lieutenant,00000,false
867793,1ST D.C,SANTIMAURO,JOHN,Lieutenant,00000,false
867797,BOMB SQ,SENFT,ANTHONY,Detective,00160,false
867803,NARCBBN,SINO,GUY,Inspector,00000,false
867804,034 DET,SMALL,ROBERT,Detective,00268,false
867812,DC TRNG,SWEENEY,THOMAS,Chiefs and other ranks,00000,false
867816,D-E T/F,TIMONEY,CIARAN,Lieutenant,00000,false
867823,AUX P.S,TURANO,JOSEPH,Police Officer,23349,false
867828,007 DET,WALSH,JOSEPH,Detective,02964,false
867829,PBSI DO,WALSH,ROBERT,Detective,00985,false
867864,PBBX TF,HOGANS,LILLIAN,Sergeant,03202,false
867875,INT EPU,MASSENBURG,GRACIE,Detective,00551,false
867931,E S U,LIBRETTO,MICHAEL,Lieutenant,00000,false
867948,TRF CD,TURNOF,MICHAEL,Captain,00000,false
867951,TRF CD,WILSON,LAWRENCE,Lieutenant,00000,false
867967,101 PCT,AREND,HARRY,Lieutenant,00000,false
867977,L.I.M.S,BLANCHARD,GEORGE,Lieutenant,00000,false
867982,NARCBBN,BOYCE,KEVIN,Sergeant,03340,false
867985,115 PCT,BRINKMANN,KEITH,Lieutenant,00000,false
868017,HARBOR,COLLINS,DANIEL,Detective,00154,false
868030,BARRIER,CREEGAN,THOMAS,Police Officer,17738,false
868050,SP INV,DICHRISTINA,MARINO,Detective,00703,false
868058,083 DET,DIXON,LEROY,Detective,03589,false
868059,107 PCT,DOHERTY,WILLIAM,Captain,00000,false
868069,F.T.S.,DUNNE,THOMAS,Police Officer,25692,false
868074,081 PCT,FAVA,ROY,Police Officer,25747,false
868107,PBSI,GIRIMONTE,ALBERT,Chiefs and other ranks,00000,false
868108,DB MSHM,GLYNN,WILLIAM,Detective,00108,false
868110,PBQ/S,GRAY,THOMAS,Lieutenant,00000,false
868116,MTS PCT,GUZZO,VINCENT,Lieutenant,00000,false
868120,114 PCT,HARAP,WILLIAM,Police Officer,26259,false
868157,046 PCT,KERINS,PAUL,Police Officer,26990,false
